,CustomerDetail,Comment,CommentClass,ProductID
6915,M** S**-Elite Üye|19 Ağustos 2021|emre züccaciye satıcısından alındı.,Çok beğendim ⭐️👌 indirimden aldım 69 lira gibi bişey di. Güzel paketlenmişti ve hızlı kargo👏,['hızlıteslimat'],28
6916,T** S**|18 Ağustos 2021|LAV satıcısından alındı.,Hediye olarak almıştım. Kargo hızlıydı ve krılmadan geldi başarılı👍,['hızlıteslimat'],28
6920,g** a**|9 Ağustos 2021|Markam Burada satıcısından alındı.,sorunsuz ve hızlı teslimat aldım teşekkürler,['hızlıteslimat'],28
6925,n** k**|25 Temmuz 2021|Marko Süpermarket satıcısından alındı.,çok güzeller beğendim 👍👍ayrıca çok hızlı geldi teşekkürler,['hızlıteslimat'],28
6929,s** k**|13 Temmuz 2021|LAV satıcısından alındı.,Bardaklar Gayet güzel ve çoook şık ayrıca hızlı kargo teşekkürler....,['hızlıteslimat'],28
6930,V** A**|9 Temmuz 2021|LAV satıcısından alındı.,çok hızlı geldi ve sorunlu ürünü cabuk tedarik ettiler ürün boyutları da istediğim ölçüde teşekkürler,['hızlıteslimat'],28
6931,**** ****|7 Temmuz 2021|LAV satıcısından alındı.,Hızlı teslimat 📦 teşekkürler kırık gelmedi 🌸gayet kaliteli 4 kere sipariş verdim,['hızlıteslimat'],28
6933,Sümeyye Şahin|6 Temmuz 2021|LAV satıcısından alındı.,Ürün o kadar güzel geldi ki hem çok hızlı geldi hemde tam olarak resimde göründüğü👍,['hızlıteslimat'],28
6936,E** B**|5 Temmuz 2021|LAV satıcısından alındı.,"Bardaklar gayet güzel, sağlam ve hızlı ulaştı",['hızlıteslimat'],28
6938,Deniz Aytekin Özer-Elite Üye|2 Temmuz 2021|LAV satıcısından alındı.,Sapasağlam olması ve hızlı kargo için çok teşekkürederim.,['hızlıteslimat'],28
6940,M** k**|30 Haziran 2021|LAV satıcısından alındı.,günlük kullanım için aldım kargo hızlı ve sağlam ulaştı elime paketleme çok iyiydi,"['hızlıteslimat','günlükkullanım']",28
6941,**** ****|29 Haziran 2021|LAV satıcısından alındı.,Çok güzeller teşekkürler hızlı kargolama😍😍,['hızlıteslimat'],28
6942,**** ****|29 Haziran 2021|LAV satıcısından alındı.,bardakları çok beğendim kargo hızlı ve sağlam geldi,"['hızlıteslimat','sağlamgeldi']",28
6943,E** Y**|26 Haziran 2021|LAV satıcısından alındı.,hızlı teslim edildi.Saglam geldi korktuğum gibi olmadı.,"['hızlıteslimat','sağlamgeldi']",28
6944,**** ****|23 Haziran 2021|LAV satıcısından alındı.,çok beğendim çok güzle paket yapılmış hızlı geldi. çok teşekkürler,['hızlıteslimat'],28
6946,E** S**|22 Haziran 2021|LAV satıcısından alındı.,Kargo hızı özen paketleme inanılmaz güzel herkes alsın👍,['hızlıteslimat'],28
6947,Feray Aydın|22 Haziran 2021|LAV satıcısından alındı.,hızlı teslimat sapasağlam ulaştı teşekkürler 😊,['hızlıteslimat'],28
6948,**** ****|21 Haziran 2021|LAV satıcısından alındı.,"Ürün çok hızlı geldi, herhangi bir hasar yok.",['hızlıteslimat'],28
6949,elmas tezcan|21 Haziran 2021|LAV satıcısından alındı.,kargo hemen geldi çok beğendim arkadaşıma hediye aldım çeyizime de aldım,['hızlıteslimat'],28
6953,B** y**|18 Haziran 2021|LAV satıcısından alındı.,çok teşekkür ederim lav a paket leme olsun hızlı kargo olsun çok iyiydi tekrardan teşekkürler lav,['hızlıteslimat'],28
6954,F** d**|16 Haziran 2021|LAV satıcısından alındı.,Ürün görseldeki gibi kaliteli ve hızlı kargo 👍,['hızlıteslimat'],28
6958,**** ****|13 Haziran 2021|LAV satıcısından alındı.,urun elimize kısa sürede ulaştı bu fiyata bu kalitede bir urun almak mutluluk verici,['hızlıteslimat'],28
6959,**** ****|12 Haziran 2021|LAV satıcısından alındı.,Çok güzel çok şık hızlı teslimat her anlamda çok güzel,['hızlıteslimat'],28
6960,s** a**|12 Haziran 2021|LAV satıcısından alındı.,süper hızlı kargo Teşekkürler bardaklar gayet hoş,['hızlıteslimat'],28
6962,m** ç**|7 Haziran 2021|LAV satıcısından alındı.,Harika bir ürün👌 hızlı kargo ve çok kaliteli bardaklar,['hızlıteslimat'],28
6965,**** ****|4 Haziran 2021|LAV satıcısından alındı.,ürunler ve paketlenme çok güzel kargo çok hızlı emeğinize saglik,['hızlıteslimat'],28
6966,**** ****|3 Haziran 2021|LAV satıcısından alındı.,Harikaaa bir ürün hem kendime hem anneme aldım. Hızlı ve güvenli teslimat👍🏻👍🏻,['hızlıteslimat'],28
6967,İ** K**|3 Haziran 2021|TEMİZLİKŞEHRİ satıcısından alındı.,Bir tane bile kırık olmadan çok hızlı geldi.,['hızlıteslimat'],28
6968,s** d**|3 Haziran 2021|LAV satıcısından alındı.,bayıldım resmen çok şık 1 takım daha alacam hızlı kargo sorunsuz,['hızlıteslimat'],28
6969,**** ****|2 Haziran 2021|Maxikazanç satıcısından alındı.,"siparişim hızlı geldi ve kırmadan yetiştirdiler çok teşekkürler, ve bardaklar da süper, beğendim",['hızlıteslimat'],28
6971,F** B**|1 Haziran 2021|LAV satıcısından alındı.,Hızlı teslimat sağlam ve şık bir takım çok beğendim,"['hızlıteslimat','şıkduruyor']",28
6972,Selma Karakuş|27 Mayıs 2021|LAV satıcısından alındı.,Paketleme on numara hızlı teslimat kaliteli ürün. Başka söze gerek yok,"['hızlıteslimat','kaliteliürün']",28
6974,**** ****|24 Mayıs 2021|LAV satıcısından alındı.,Çok beğendim hızlı kargo için teşekkürler,['hızlıteslimat'],28
6975,h** y**|23 Mayıs 2021|NAR50 satıcısından alındı.,helal olsun sağlam hızlı kargo teşekkürler,['hızlıteslimat'],28
6977,G** y**-Elite Üye|21 Mayıs 2021|Kasımoğlu züccaciye Aş satıcısından alındı.,urun gorundugu gibi hizli kargo icin teşekkürler,['hızlıteslimat'],28
6980,F** A**|18 Mayıs 2021|LAV satıcısından alındı.,harika bir ürün ben çok beğendim kalitesi paketlenmesi ve kargo hızı tek kelimeyle mükemmeldi.,['hızlıteslimat'],28
6981,**** ****|18 Mayıs 2021|LAV satıcısından alındı.,Istediğim bir ürün. Hızlı teslimat. Indirimde almıştım. Paketleme muhteşem.🤩,['hızlıteslimat'],28
6982,**** ****|14 Mayıs 2021|LAV satıcısından alındı.,anneme hediye aldım bayıldık biz🙏🏽 kargo hızı da süperdi sağlam geldi hepsi teşekkúrler🙏🏽,['hızlıteslimat'],28
6983,şeyda aras|12 Mayıs 2021|LAV satıcısından alındı.,hepsi göründüğü gibiydi. hızlı kargo sorunsuz teslimat. teşekkür ederim .,['hızlıteslimat'],28
6984,**** ****|11 Mayıs 2021|LAV satıcısından alındı.,Hızlı teslimat. Sağlam geldi.( Hediye için teşekkürler) gayet güzel alınabilir bir takım.,"['hızlıteslimat','sağlamgeldi']",28
6988,M** T**|10 Mayıs 2021|LAV satıcısından alındı.,"sade ve çok şık bir ürün, kırılmadan geldi korkum buydu, hızlı bir kargo",['hızlıteslimat'],28
6990,**** ****|9 Mayıs 2021|LAV satıcısından alındı.,Çok güzel ve kaliteli teşekkür ederim cokta hızlı geldi,"['hızlıteslimat','kaliteliürün']",28
6991,N** A**|9 Mayıs 2021|LAV satıcısından alındı.,cok hizli teslimat icin tesekkür ederiz.hediyeside bizi cok mutlu etti. tesekkürler,['hızlıteslimat'],28
6992,**** ****|9 Mayıs 2021|LAV satıcısından alındı.,Çok güzel ve hızlı teslim edildi. Teşekkür ederim 🙏🏽,['hızlıteslimat'],28
6994,**** ****|7 Mayıs 2021|LAV satıcısından alındı.,Çok şık bi ürün kargomda çok hızlı geldi bayıldım,['hızlıteslimat'],28
6995,**** ****|7 Mayıs 2021|LAV satıcısından alındı.,hızlı kargo ve çok güzeller bayıldım rahatlıkla alabilirsiniz,['hızlıteslimat'],28
6997,f** u**|7 Mayıs 2021|LAV satıcısından alındı.,Ürün elime çok çabuk ulaştı. Paketleme de inanılmaz özenliydi.,['hızlıteslimat'],28
6998,**** ****-Elite Üye|7 Mayıs 2021|LAV satıcısından alındı.,Hemen geldi ürünüm hemde çok güzeller tavsiye ederim gerçekten.,['hızlıteslimat'],28
7002,Kadir Kurtbay|5 Mayıs 2021|LAV satıcısından alındı.,Hızlı kargo ve ürünler çok güzel teşekkürler 🙏👍,['hızlıteslimat'],28
7003,**** ****|5 Mayıs 2021|LAV satıcısından alındı.,"çok hızlı geldi 1,5 gün gibi kısa bi sürede hiçbir kırığı da yoktu",['hızlıteslimat'],28
7004,**** ****|5 Mayıs 2021|LAV satıcısından alındı.,ürünleri zaten çok beğenerek aldım. paketleme di güzeldi ve hiç kırık çıkmadı ☺️ kargo da hızlı,['hızlıteslimat'],28
7006,S** B**-Elite Üye|2 Mayıs 2021|LAV satıcısından alındı.,çok güzel sorunsuz elime çabuk bir şekilde ulaştı,['hızlıteslimat'],28
7008,**** ****|30 Nisan 2021|LAV satıcısından alındı.,"kargo iyi korunarak gelmisti, fotograftaki gibi cam ve kaliteliydi. kargo da hizliydi tesekkurler.",['hızlıteslimat'],28
7009,f** d**|30 Nisan 2021|LAV satıcısından alındı.,"herkes alsın,aldırsınnnn♡ çeyizime aldım. hızlı teslimat,güvenilir paketleme.",['hızlıteslimat'],28
7012,**** ****|25 Nisan 2021|LAV satıcısından alındı.,Çeyizim için aldım sade ve şık ve kargo çok hızlı,['hızlıteslimat'],28
7013,E** K**|25 Nisan 2021|LAV satıcısından alındı.,ürünler sağlam geldi ve hızlı geldi. kullanışlı tarzınıza uygunsa eğer tavsiye ederimm,"['hızlıteslimat','sağlamgeldi']",28
7014,Serap Yılmaz|25 Nisan 2021|LAV satıcısından alındı.,Ürünü eşim beğenmedi eski model dedi o nedenle iade ettik ama özenle paketlenmiş ve hızlı geldi,['hızlıteslimat'],28
7015,**** ****|24 Nisan 2021|LAV satıcısından alındı.,çok begendim hızlı kargo için teşekkür ederim 😊,['hızlıteslimat'],28
7016,M** S**|24 Nisan 2021|LAV satıcısından alındı.,Kargo çok hızlıydı ve ürün elime hasarsız bir şekilde ulaşti.Teşekkürler.,['hızlıteslimat'],28
7017,**** ****|24 Nisan 2021|DEPPO OUTLET satıcısından alındı.,ürünüm geldi gerçekten beğendim ve beklediğimden daha hızlı geldi teşekkürler,['hızlıteslimat'],28
7018,Tuğçe Zengin|21 Nisan 2021|LAV satıcısından alındı.,Tahmin ettiğimden daha güzel geldi 👍 paketleme ve kargolama hızlıydı teşekkürler,['hızlıteslimat'],28
7019,**** ****|18 Nisan 2021|LAV satıcısından alındı.,elime çok hızlı bir şekilde ulaştı ve hiç kırık yok sapasağlam geldi ben çok beğendim tavsiye ederim,"['hızlıteslimat','sağlamgeldi']",28
7020,i** A**|18 Nisan 2021|LAV satıcısından alındı.,Teslimat hızlıydı herhangi bir hasar olmadan elime ulaştı Teşekkürlerr,['hızlıteslimat'],28
7021,**** ****|16 Nisan 2021|LAV satıcısından alındı.,Hizli kargolama güzel paketlemeyle sapasağlam geldi 🌼,"['hızlıteslimat','sağlamgeldi']",28
7022,Şeyma Cücük|16 Nisan 2021|LAV satıcısından alındı.,mükemmel. Çok beğendim:)) hızlı kargo ve paketleme için teşekkürler. sorunsuz elime ulaştı.. :))),['hızlıteslimat'],28
7023,b** ö**|13 Nisan 2021|LAV satıcısından alındı.,Kırık gelen ürün olmadi ve hızlı teslimat yapıldı teşekkür ederim,['hızlıteslimat'],28
7024,güneş can|12 Nisan 2021|LAV satıcısından alındı.,Sağlam bir şekilde elime ulaştı hızlı kargolanmıştı,['hızlıteslimat'],28
7027,Nilgün Günaydın|9 Nisan 2021|LAV satıcısından alındı.,"Tek kelimeyle harika , hızlı kargo , hasarsız ürün 👍🏻",['hızlıteslimat'],28
7028,**** ****|8 Nisan 2021|LAV satıcısından alındı.,Hızlı KARGO hasarsız teslimat oldu ama bardak boyutları dar ve küçük birazcık,['hızlıteslimat'],28
7031,S** L**|4 Nisan 2021|LAV satıcısından alındı.,harika kesinlikle tavsiye ederim hızlı kargo kırık yok teşekkkürler,['hızlıteslimat'],28
7032,Azize Bayramlar|1 Nisan 2021|LAV satıcısından alındı.,Göründügünden daha güzel hızlı kargo sorunsuz teslimat çok teşekkürler 👍🏻👍🏻👍🏻,['hızlıteslimat'],28
7033,h** s**-Elite Üye|31 Mart 2021|LAV satıcısından alındı.,Kargo hızlı ve özenliydi . Fiyat ve kalite olarak da iyi gercekten begendim.,['hızlıteslimat'],28
7034,**** ****|31 Mart 2021|LAV satıcısından alındı.,Çok hızlı kargo. Bardaklar çok güzel cam kalınlığı orta-ideal.,['hızlıteslimat'],28
7035,**** ****|30 Mart 2021|LAV satıcısından alındı.,Eşim çok istemişti 2 kutu aldık hiçbir sorun olmadı hızlı kargo,['hızlıteslimat'],28
7037,Saliha Angile|23 Mart 2021|LAV satıcısından alındı.,Kırılmadan ve hızlı teslim edildi ve bardaklar boyutları ve kalitesi çok güzel...,"['hızlıteslimat','kaliteliürün']",28
7038,**** ****|23 Mart 2021|LAV satıcısından alındı.,Ürün harika hiç kırık yoktu hızlı teslimat teşekkürler.,['hızlıteslimat'],28
7039,**** ****|20 Mart 2021|Maxikazanç satıcısından alındı.,çok iyi bardaklar çok beğendik kargo hızlı geldi kesinlikle alın 👍🏻,['hızlıteslimat'],28
7040,E** D**|19 Mart 2021|LAV satıcısından alındı.,mükemmel kesinlikle alınmalı hızlı kargo teşekkürler trendyol,['hızlıteslimat'],28
7042,Kübra Karaaslan|17 Mart 2021|LAV satıcısından alındı.,Çeyizime aldım çok güzel ve çok hızlı geldi,['hızlıteslimat'],28
7043,**** ****|16 Mart 2021|LAV satıcısından alındı.,Kesinlikle tavsiye ederim çok güzeldi ve aynısıydı hızlı kargo ve hiç kırılma vs yoktu,['hızlıteslimat'],28
7046,Sevgi Aslan|15 Mart 2021|LAV satıcısından alındı.,İndirimden Aldım çok güzel hızlı teslimat,['hızlıteslimat'],28
7051,**** ****|12 Mart 2021|LAV satıcısından alındı.,"urun çok hoş , paketlemesinde sorun yoktu . çok hızlı elime uğraştı",['hızlıteslimat'],28
7052,**** ****|12 Mart 2021|LAV satıcısından alındı.,severek kullanıyorum çok hızlı elime ulaştı,['hızlıteslimat'],28
7053,Seda kurt|12 Mart 2021|LAV satıcısından alındı.,Efsane bayıldım hızlı kargo müthiş ürün kaçırmayın bu fiyatta kaçmaz alın derim,['hızlıteslimat'],28
7054,SİNEM OKUT|12 Mart 2021|LAV satıcısından alındı.,çok kullanışlı bir set.Hızlı kargo için teşekkürler,['hızlıteslimat'],28
7056,ERMAN DEMIRDALMIS|11 Mart 2021|LAV satıcısından alındı.,hızlı ve güvenilir kargo anlayışı ve ürün kalitesi için teşekkürler...,['hızlıteslimat'],28
7057,Tuğba Seçmen-Elite Üye|11 Mart 2021|LAV satıcısından alındı.,Hızlı kargo hem uygun hem de çok kaliteli,['hızlıteslimat'],28
7058,**** ****|10 Mart 2021|LAV satıcısından alındı.,paketleme sorunsuz ürünler sapasağlam geldi.kargo da hızlı idi.tesekkurler,"['hızlıteslimat','sağlamgeldi']",28
7059,S** D**|10 Mart 2021|LAV satıcısından alındı.,Hızlı kargo. Ürünlerin hepsi sağlam ve beklediğimden çok daha iyi. 🙂,['hızlıteslimat'],28
7060,M** m**|10 Mart 2021|LAV satıcısından alındı.,oldukça hızlı geldi. gösterildiği gibiler indirimdeyken aldım. oldukça beğendim tavsiye ederim,['hızlıteslimat'],28
7062,h** U**|10 Mart 2021|LAV satıcısından alındı.,"Hızlı kargo ve özenli kargolama ile geldi. Boyutları gayet uygun, çok güzel bir bardak seti.",['hızlıteslimat'],28
7063,Aysegül Özer|9 Mart 2021|LAV satıcısından alındı.,Özenle hasarsız ve hızlı teslimat teşekkür ederim. Güvenle alabilirsiniz.,['hızlıteslimat'],28
7064,H** Ö**|9 Mart 2021|LAV satıcısından alındı.,tek kelime ile mükemmel hızlı kargo ve teşekkürler,['hızlıteslimat'],28
7065,Esin imal|8 Mart 2021|LAV satıcısından alındı.,Çok beğendim kargo hızlı geldi hepsi sağlamdı be küçük olan aşırı küçük değil,['hızlıteslimat'],28
7067,**** ****|4 Mart 2021|LAV satıcısından alındı.,paketleme şahane. hızlı kargo. ürünler de oldukca kaliteli,"['hızlıteslimat','kaliteliürün']",28
7068,G** K**|3 Mart 2021|LAV satıcısından alındı.,sağlam geldi kırık yoktu hızlı kargo teşekkürler,"['hızlıteslimat','sağlamgeldi']",28
7069,**** ****|3 Mart 2021|LAV satıcısından alındı.,Telk kelime ile mükemmeldi hızlı teslimat muhteşem paketleme çizik dahi yok teşekkürler lav,['hızlıteslimat'],28
7072,Ö** H**|2 Mart 2021|LAV satıcısından alındı.,Çok güzeller:) hızlı kargo için teşekkürler...,['hızlıteslimat'],28
7073,ayşen biricik|2 Mart 2021|LAV satıcısından alındı.,bardaklara bayildim. kargo hizli ve ozenliydi hasarsiz geldi. tesekkurler,['hızlıteslimat'],28
7074,e** k**|2 Mart 2021|LAV satıcısından alındı.,Çok kaliteli çok güzel.Hızlı kargo için teşekkürler,"['hızlıteslimat','kaliteliürün']",28
7075,L** G**|1 Mart 2021|LAV satıcısından alındı.,hızlı kargo için teşekkür ederim. urunlerim cok sağlam geldi.,"['hızlıteslimat','sağlamgeldi']",28
7077,**** ****|27 Şubat 2021|LAV satıcısından alındı.,Çok beğendim hızlı teslimat çok teşekkür ederim 🤗,['hızlıteslimat'],28
7078,Gizem Tan|27 Şubat 2021|LAV satıcısından alındı.,Çok hızlı geldi kaliteli ve hiç kurulmadan geldi ürünler. Gönül rahatlığı ile alınabilir,['hızlıteslimat'],28
7079,**** ****|25 Şubat 2021|LAV satıcısından alındı.,Çok güzel ve çok hızlı geldi çok teşekkürler,['hızlıteslimat'],28
7080,g** k**|25 Şubat 2021|LAV satıcısından alındı.,Ürün aşırı güzel ve kaliteli. Sorunsuz ve hızlı teslimat oldu. Çok teşekkür ederim 😊,"['hızlıteslimat','kaliteliürün']",28
7081,s** ö**-Elite Üye|24 Şubat 2021|LAV satıcısından alındı.,ürünlerin boyutuna bayıldım. kargo çok güzeldi kırıksız ve hızlı geldi. tavsiye ederim,['hızlıteslimat'],28
7082,E** B**|24 Şubat 2021|LAV satıcısından alındı.,ürün göründüğü gibi kaliteli.kargo hızlı satıcı güvenilir,['hızlıteslimat'],28
7083,Şeyma Önal|23 Şubat 2021|Markam Burada satıcısından alındı.,teslimat hızlıydı 🥰🥰üründe çok güzel tam istediğim gibi.,['hızlıteslimat'],28
7084,Seçil ALTINDAL|22 Şubat 2021|LAV satıcısından alındı.,ürün hızlı kargolandı ve sağlam paketlenmiş hiç sorun yaşamadım teşekkür ederim 😇,['hızlıteslimat'],28
7085,Buse Dündar|22 Şubat 2021|LAV satıcısından alındı.,Teşekkürler kargo hızı paketlenmesı bardakların boyları ❤️tamamıyla harika,['hızlıteslimat'],28
7090,**** ****|16 Şubat 2021|LAV satıcısından alındı.,"Çok hızlı geldi ve tam resimdeki gibi sadece küçük bardak çok küçük ama sorun yok ,,",['hızlıteslimat'],28
7093,t** B**|7 Şubat 2021|LAV satıcısından alındı.,"hızlı kargo,mükemmel kargolanma ürünler resimde göründüğü gibi teşekkürler lav",['hızlıteslimat'],28
7095,**** ****|5 Şubat 2021|billhom satıcısından alındı.,cok kaliteli hızlı kargo ve sorunsuz geldi,['hızlıteslimat'],28
7097,**** ****|3 Şubat 2021|LAV satıcısından alındı.,indirimdeyken aldım sade ve şık alınabilir kargo hızlı ve özenli.,['hızlıteslimat'],28
7098,**** ****|3 Şubat 2021|LAV satıcısından alındı.,H.hızlı teslimat ve kargo güzel ambalajlanmıştı çok memnunum keyifle kullanıyorum ☺️,['hızlıteslimat'],28
7100,Büşra türe|23 Ocak 2021|LAV satıcısından alındı.,hızlı kargo ve kaliteli ürünler.kahve yani bardağının bile ebati büyük.,"['hızlıteslimat','kaliteliürün']",28
7101,**** ****|21 Ocak 2021|LAV satıcısından alındı.,hızlı kargo güvenilir adres kırık falan da yok gayet güzel şık,['hızlıteslimat'],28
7102,M** Ç**|21 Ocak 2021|LAV satıcısından alındı.,Ürün göründüğü gibi geldi kargo da gayet hızlıydı güvenerek alışveriş yapabilirsiniz ☺️,['hızlıteslimat'],28
7104,**** ****|20 Ocak 2021|Maxikazanç satıcısından alındı.,çok güzeller. sadece küçük boy olma fazla küçük gibi onun dışında sorun yok teslimat hızlı ve sağlam,['hızlıteslimat'],28
7105,Zeynep Zümra Koyuncu|19 Ocak 2021|LAV satıcısından alındı.,Siparişimiz çok hızlı geldi çok beğendik 👍,['hızlıteslimat'],28
7106,h** c**|15 Ocak 2021|LAV satıcısından alındı.,çok beğendim kullanışlı kargom hızlıydı teşekkürler 1 tane daha sipariş vericem,['hızlıteslimat'],28
7109,**** ****|8 Ocak 2021|LAV satıcısından alındı.,Çok kaliteli ve hızlı teslimat teşekkür ederim,['hızlıteslimat'],28
7110,Neslihan Gül|8 Ocak 2021|LAV satıcısından alındı.,çok hızlı kargo 1 günde geldi fiyati kalitesi çok Güzel,"['hızlıteslimat','kaliteliürün']",28
7112,İ** M**|7 Ocak 2021|LAV satıcısından alındı.,"Süper hızlı geldi, paketleme on numara.. Bardaklarda gayet güzel. Teşekkürler..",['hızlıteslimat'],28
7114,Edanur Pamuk-Elite Üye|6 Ocak 2021|LAV satıcısından alındı.,tam 2 kutu aldım 12 ye tamamladım çeyizim için. Çok şıklar kızlarrr 😍 kargo da çok hızlıydı,['hızlıteslimat'],28
7116,**** ****|4 Ocak 2021|LAV satıcısından alındı.,Ürün şık ve modern biz cok begendik teşekkürler 🤗 hızlı teslimat için teşekkürler,['hızlıteslimat'],28
7119,H** k**-Elite Üye|30 Aralık 2020|LAV satıcısından alındı.,hepsi eksiksiz ve tam geldi çok teşekkür ederim. Ve hızlı kargo.,['hızlıteslimat'],28
7120,D** O** T**|26 Aralık 2020|LAV satıcısından alındı.,"Hızlı kargo, güvenli paketleme. Severek kullanacağım, teşekkürler",['hızlıteslimat'],28
7121,Kübra Erbil|24 Aralık 2020|LAV satıcısından alındı.,Ben boyutlarını çok beğendim hızlı teslimat hepsi sağlam teşekkürler,['hızlıteslimat'],28
7123,**** ****|23 Aralık 2020|LAV satıcısından alındı.,Bardaklarda hiçbir şekilde bir sıkıntı yok. Elime de hızlı ulaştı. Çok teşekkür ederim,['hızlıteslimat'],28
7124,**** ****|19 Aralık 2020|LAV satıcısından alındı.,cok guzel gorundugu gıbı 2 set aldım cok kullanıslı hızlı teslımat,['hızlıteslimat'],28
7125,**** ****|18 Aralık 2020|LAV satıcısından alındı.,Kargo çok hızlı ve sapasağlam teslim edildi,['hızlıteslimat'],28
7126,Yunus Emre Fatih |17 Aralık 2020|Evimzer satıcısından alındı.,İndirim deyken aldım güzel beğendim👍🏻 hızlı teslimat 📦,['hızlıteslimat'],28
7127,**** ****|17 Aralık 2020|LAV satıcısından alındı.,İndirimden aldığım ve çok kullanışlı hasarsız hızlı geldi teşekkürler tavsiye ederim,['hızlıteslimat'],28
7128,**** ****|13 Aralık 2020|LAV satıcısından alındı.,Harika ürün kargo da hızlı tavsiye ederimm,['hızlıteslimat'],28
7129,oyuncucuce-Fenomen|13 Aralık 2020|LAV satıcısından alındı.,Bir gün sonra ulaştı. Sorunsuz ve Hızlı kargo için teşekkürler. Çok begendim kaliteli.,['hızlıteslimat'],28
7131,Seda Koyuncu|12 Aralık 2020|LAV satıcısından alındı.,mukemmel bir set daha alicam ve hizli kargo teşekkürler,['hızlıteslimat'],28
7135,**** ****|8 Aralık 2020|LAV satıcısından alındı.,Ben çeyizim için aldım hemen geldi 😍 paketlenişi falan güzeldi,['hızlıteslimat'],28
7136,n** O**|6 Aralık 2020|LAV satıcısından alındı.,"Şahane paketlenmiş, cok hızlı geldi, ilginize teşekkürler.",['hızlıteslimat'],28
7137,**** ****|6 Aralık 2020|LAV satıcısından alındı.,ürün göründüğü gibi geldi ve sağlam geldi.hizli telismat icin tesekkur ederim.,"['hızlıteslimat','sağlamgeldi']",28
7138,A** Ö**|5 Aralık 2020|LAV satıcısından alındı.,hızlı geldi 1 tanesi çatlaktı ama 1 tane icin iade etmek istemedik,['hızlıteslimat'],28
7140,A** B**-Elite Üye|30 Kasım 2020|LAV satıcısından alındı.,Çok güzel çıktılar iki kutu birden aldım erken geldi,['hızlıteslimat'],28
7142,g** d**|27 Kasım 2020|Maxikazanç satıcısından alındı.,"Hızlı kargo, günlük kullanım için ideal bir takım","['hızlıteslimat','günlükkullanım']",28
7143,Halime Yağcı|26 Kasım 2020|LAV satıcısından alındı.,Hasarsız ve çok hızlı geldi teşekkürler :),['hızlıteslimat'],28
7146,**** ****|23 Kasım 2020|LAV satıcısından alındı.,Tam göründüğü gibi çok güzel hasarsız ve hızlı geldi bir tane daha alacağım diğer indirimde,['hızlıteslimat'],28
7147,**** ****|23 Kasım 2020|PREMİUM AVM satıcısından alındı.,lav kalitesi her zaman belli.hizli teslimat icin tesekkur ederiz,['hızlıteslimat'],28
7148,S** Ş**-Elite Üye|19 Kasım 2020|LAV satıcısından alındı.,Kargo çok hızlıydı günlük kullanım için ideal şık bir parça fiyatı çooook iyi 👍🏼👍🏼👍🏼👍🏼,"['hızlıteslimat','şıkduruyor','günlükkullanım']",28
7149,İ** B**|19 Kasım 2020|LAV satıcısından alındı.,Çok kaliteli bardaklar. Kargo da hızlıydı. Teşekkürlerr,['hızlıteslimat'],28
7150,**** ****|16 Kasım 2020|LAV satıcısından alındı.,kaliteli ürün hızlı kargo tüm emek verenlere teşekkürler,"['hızlıteslimat','kaliteliürün']",28
7151,**** ****|14 Kasım 2020|LAV satıcısından alındı.,en küçük boy kahve yani olarak da kullanılabilir beğendim güzeller paketleme özenli sağlam geldi,['hızlıteslimat'],28
7154,Eda Karabacak|13 Kasım 2020|LAV satıcısından alındı.,Bardakların kalitesi çok güzel ve paketleme özenliydi.,"['hızlıteslimat','kaliteliürün']",28
7156,N** Y**|12 Kasım 2020|LAV satıcısından alındı.,bardakların kalınlığı çok iyi kalitesi de öyle çok memnunum,['hızlıteslimat'],28
7159,**** ****|10 Kasım 2020|LAV satıcısından alındı.,çok şık ve uygun fiyatlı kesinlikle tavsiye ederim hızlı teslimat,['hızlıteslimat'],28
7160,A** Ö**|9 Kasım 2020|LAV satıcısından alındı.,çok beğendim hızlı kargo sağlam bir şekilde geldi 👍,['hızlıteslimat'],28
7161,F** Y**|6 Kasım 2020|LAV satıcısından alındı.,Hem hızlı kargo hem kaliteli ve sağlam ürün. Tavsiye ederim.,['hızlıteslimat'],28
7162,Kübra Çetinkaya |4 Kasım 2020|Maxikazanç satıcısından alındı.,Güzel kaliteli bir ürün paketlemesi falan gayet iyiydi kırık falan çıkmadı teşekkürler :)),['hızlıteslimat'],28
7163,Gülendam Aktaş-Elite Üye|31 Ekim 2020|LAV satıcısından alındı.,Çok hızlı teslimat ve kusursuz güzellik. Çeyizim için aldım ve çok beğendim,['hızlıteslimat'],28
7164,**** ****|30 Ekim 2020|LAV satıcısından alındı.,çeyizime aldım çok güzeller kırık yok hızlı kargo,['hızlıteslimat'],28
7165,**** ****|29 Ekim 2020|LAV satıcısından alındı.,çeyizim için aldım 12li takım yaptım pamukları sarıp yollamışlar elime çok hızlı ulaştı,['hızlıteslimat'],28
7166,Şeyma Batı|26 Ekim 2020|LAV satıcısından alındı.,Fiyatına göre çok güzel bir ürün klasik su bardağına göre çok daha şık ve kullanışlı tavsiye ederim,['hızlıteslimat'],28
7167,**** ****|20 Ekim 2020|LAV satıcısından alındı.,çok beğendim paketle ve kargo hızı çok guzel,['hızlıteslimat'],28
7168,**** ****|18 Ekim 2020|LAV satıcısından alındı.,kargo hızlı ve korumali kırık hasar yok.teşekkürler.,['hızlıteslimat'],28
