x,y,cluster,primary_label
66.216484,-4.0277762,0,Speedeslimat
23.326223,-6.625765,0,Speedeslimat
23.000221,-44.25145,0,Speedeslimat
51.781384,-43.35484,0,Speedeslimat
66.07884,-25.419336,0,Speedeslimat
68.66614,-15.814617,0,Speedeslimat
19.423388,-15.69807,0,Speedeslimat
43.632824,-19.37201,0,Speedeslimat
49.88885,-39.991177,0,Speedeslimat
62.488705,-44.692738,0,Speedeslimat
63.76916,-46.603428,0,Speedeslimat
39.648502,-63.496216,0,Speedeslimat
45.04668,-44.936325,0,Speedeslimat
14.306486,-28.06463,0,Speedeslimat
8.816081,-27.474758,0,Speedeslimat
54.672993,-55.245403,0,Speedeslimat
28.73468,-48.245766,0,Speedeslimat
66.742546,-17.833576,0,Speedeslimat
52.61136,-12.946372,0,Speedeslimat
12.260057,-18.198633,0,Speedeslimat
58.760647,-50.93725,0,Speedeslimat
53.92022,-32.68667,0,Speedeslimat
54.504036,-39.318703,0,Speedeslimat
9.176659,-33.34828,0,Speedeslimat
55.95627,-55.00128,0,Speedeslimat
74.18982,-50.876717,0,Speedeslimat
86.21816,9.090331,0,Speedeslimat
-8.764599,37.974327,2,Speedeslimat
63.316917,-50.673717,0,Speedeslimat
17.000679,-58.027863,0,Speedeslimat
48.58478,-40.701885,0,Speedeslimat
31.552832,-15.103671,0,Speedeslimat
29.721369,-18.779633,0,Speedeslimat
36.64233,-28.15184,0,Speedeslimat
59.003227,-58.746643,0,Speedeslimat
59.53628,-46.462303,0,Speedeslimat
21.860243,-44.694473,0,Speedeslimat
60.638897,-61.19514,0,Speedeslimat
49.46855,-68.28899,0,Speedeslimat
44.53959,-69.70042,0,Speedeslimat
43.430573,-69.65544,0,Speedeslimat
76.40321,-25.232962,0,Speedeslimat
31.013895,-59.359215,0,Speedeslimat
52.18164,-52.18159,0,Speedeslimat
38.94373,-45.051067,0,Speedeslimat
16.601315,-58.152695,0,Speedeslimat
45.38146,-66.158165,0,Speedeslimat
48.038677,-18.469969,0,Speedeslimat
21.653015,-44.648273,0,Speedeslimat
13.508492,-28.054455,0,Speedeslimat
57.1812,-49.217106,0,Speedeslimat
51.943222,-33.63169,0,Speedeslimat
20.97882,-52.757137,0,Speedeslimat
19.914154,-67.00679,0,Speedeslimat
49.77684,-19.257126,0,Speedeslimat
48.41706,-26.585682,0,Speedeslimat
43.49675,-13.166194,0,Speedeslimat
45.540585,-43.26523,0,Speedeslimat
60.525013,-44.81982,0,Speedeslimat
44.358597,-37.60093,0,Speedeslimat
62.480762,-43.757282,0,Speedeslimat
75.134575,-11.526873,0,Speedeslimat
21.595942,-53.519997,0,Speedeslimat
21.860273,-44.694412,0,Speedeslimat
59.00296,-58.74582,0,Speedeslimat
73.53082,-29.790277,0,Speedeslimat
85.84415,9.1439705,0,Speedeslimat
49.264282,-23.209543,0,Speedeslimat
42.573402,-48.373146,0,Speedeslimat
52.615795,-35.840485,0,Speedeslimat
88.990395,4.7657437,0,Speedeslimat
60.86386,-62.559464,0,Speedeslimat
47.299164,-62.52054,0,Speedeslimat
31.257286,-22.582808,0,Speedeslimat
68.00201,-18.213245,0,Speedeslimat
55.5708,-14.436762,0,Speedeslimat
16.01957,-35.377625,0,Speedeslimat
-28.720804,-35.752823,5,Speedeslimat
43.20527,-15.961665,0,Speedeslimat
43.57234,-15.646909,0,Speedeslimat
50.288544,-54.564774,0,Speedeslimat
14.979118,-51.231327,0,Speedeslimat
61.75191,-19.975412,0,Speedeslimat
23.965288,-50.462593,0,Speedeslimat
46.688988,-19.27673,0,Speedeslimat
44.538193,-69.73059,0,Speedeslimat
75.15864,-50.833492,0,Speedeslimat
15.319244,-51.964886,0,Speedeslimat
87.85775,0.45595464,0,Speedeslimat
60.8638,-5.231035,0,Speedeslimat
66.65376,-31.254156,0,Speedeslimat
88.67378,0.6785606,0,Speedeslimat
43.432453,-69.652985,0,Speedeslimat
50.29045,-54.569744,0,Speedeslimat
87.47843,0.64278024,0,Speedeslimat
45.120644,-44.891594,0,Speedeslimat
35.192455,-46.120983,0,Speedeslimat
21.874487,-45.16228,0,Speedeslimat
46.07746,-67.04377,0,Speedeslimat
58.75229,-47.138504,0,Speedeslimat
59.035446,-57.646236,0,Speedeslimat
43.431316,-69.656166,0,Speedeslimat
71.42721,-30.284037,0,Speedeslimat
59.002083,-58.745327,0,Speedeslimat
46.710033,-61.990414,0,Speedeslimat
29.16973,-44.341824,0,Speedeslimat
87.51886,1.7537725,0,Speedeslimat
60.36915,-62.610096,0,Speedeslimat
74.20701,-50.154037,0,Speedeslimat
28.357157,-12.00474,0,Speedeslimat
88.301865,2.0321352,0,Speedeslimat
29.79433,-47.80123,0,Speedeslimat
59.00274,-58.746655,0,Speedeslimat
31.557707,-15.054792,0,Speedeslimat
23.96528,-50.46355,0,Speedeslimat
51.07964,-20.59237,0,Speedeslimat
48.1595,-20.001581,0,Speedeslimat
16.532011,-27.41383,0,Speedeslimat
15.576822,-51.29857,0,Speedeslimat
62.641407,-43.85079,0,Speedeslimat
59.982178,-61.79456,0,Speedeslimat
71.63697,-29.776222,0,Speedeslimat
51.56773,-20.504137,0,Speedeslimat
56.23587,-18.363468,0,Speedeslimat
55.570637,-14.436645,0,Speedeslimat
52.301403,-20.778957,0,Speedeslimat
55.69743,-20.209219,0,Speedeslimat
24.387636,-1.3722125,4,Speedeslimat
15.407326,-51.94661,0,Speedeslimat
15.671452,-51.5258,0,Speedeslimat
44.132965,-14.154399,0,Speedeslimat
69.03294,-33.231544,0,Speedeslimat
74.53306,-49.874794,0,Speedeslimat
15.61417,-51.775448,0,Speedeslimat
43.572853,-19.216011,0,Speedeslimat
51.558487,-20.043951,0,Speedeslimat
40.800037,-15.051208,0,Speedeslimat
58.153038,-24.078226,0,Speedeslimat
87.245415,1.1250478,0,Speedeslimat
60.704018,-62.653225,0,Speedeslimat
59.631546,-46.112556,0,Speedeslimat
57.203194,-34.121864,0,Speedeslimat
16.804798,-15.469056,0,Speedeslimat
43.311424,-29.375204,0,Speedeslimat
27.364866,9.033054,4,Speedeslimat
46.637257,0.43194798,0,Speedeslimat
47.19606,-7.5242696,0,Speedeslimat
22.792372,59.42875,6,Speedeslimat
25.814234,-10.624174,0,Speedeslimat
41.23113,-32.788826,0,Speedeslimat
59.87154,-32.00447,0,Speedeslimat
59.387375,-34.80953,0,Speedeslimat
44.84621,-28.519548,0,Speedeslimat
35.254368,-13.509737,0,Speedeslimat
27.55071,-10.075304,0,Speedeslimat
58.88336,-31.021017,0,Speedeslimat
59.905716,-13.997436,0,Speedeslimat
30.53684,-33.77184,0,Speedeslimat
25.233616,-48.671627,0,Speedeslimat
53.575684,-37.281616,0,Speedeslimat
60.10611,-14.429055,0,Speedeslimat
25.396143,-50.793163,0,Speedeslimat
20.50387,-14.415675,0,Speedeslimat
25.805744,-11.886033,0,Speedeslimat
33.484497,-61.600773,0,Speedeslimat
62.13971,-31.518782,0,Speedeslimat
15.078491,-20.482105,0,Speedeslimat
55.644764,-12.771261,0,Speedeslimat
5.361457,-29.929148,5,Speedeslimat
55.863228,-52.49013,0,Speedeslimat
31.82381,-56.346157,0,Speedeslimat
23.497543,-34.96611,0,Speedeslimat
40.705605,21.066168,4,Speedeslimat
20.159914,-11.427429,0,Speedeslimat
39.644604,-1.6792293,0,Speedeslimat
9.70711,-24.953964,0,Speedeslimat
38.475334,-33.322605,0,Speedeslimat
25.151077,-15.834643,0,Speedeslimat
58.12322,-12.752915,0,Speedeslimat
37.29936,-15.065841,0,Speedeslimat
63.76251,-33.200085,0,Speedeslimat
16.213465,-20.420452,0,Speedeslimat
37.202366,-31.402943,0,Speedeslimat
46.798553,-61.137466,0,Speedeslimat
46.783115,-22.233767,0,Speedeslimat
27.501215,-61.944344,0,Speedeslimat
60.075596,-23.899158,0,Speedeslimat
38.518894,-6.0373917,0,Speedeslimat
30.199259,-25.950926,0,Speedeslimat
23.071419,-11.041784,0,Speedeslimat
61.52744,-14.085947,0,Speedeslimat
38.43875,-32.583298,0,Speedeslimat
38.269005,-25.2179,0,Speedeslimat
72.448494,-28.62876,0,Speedeslimat
48.752068,2.0754125,0,Speedeslimat
63.945095,-33.526707,0,Speedeslimat
16.15498,-1.4005655,4,Speedeslimat
10.942176,-31.847189,0,Speedeslimat
47.441456,-0.6557702,0,Speedeslimat
62.41241,-30.394764,0,Speedeslimat
58.727203,-33.801487,0,Speedeslimat
36.806076,-53.68067,0,Speedeslimat
37.085052,-22.981833,0,Speedeslimat
23.569033,-2.5913136,0,Speedeslimat
49.690937,-30.411942,0,Speedeslimat
-20.146608,18.449114,5,Speedeslimat
39.708546,-40.500675,0,Speedeslimat
53.28232,-11.156732,0,Speedeslimat
36.130882,-6.4529715,0,Speedeslimat
22.307278,-19.048225,0,Speedeslimat
53.516376,-30.462746,0,Speedeslimat
5.7692666,-16.815935,0,Speedeslimat
42.44218,-34.283516,0,Speedeslimat
8.911515,-9.762499,5,Speedeslimat
25.134537,-5.200814,0,Speedeslimat
50.6954,-6.725225,0,Speedeslimat
44.486042,-34.829056,0,Speedeslimat
37.084316,-12.095569,0,Speedeslimat
35.479492,-36.18831,0,Speedeslimat
26.278666,-0.7452361,4,Speedeslimat
36.2279,-53.06428,0,Speedeslimat
41.213856,34.35466,4,Speedeslimat
30.326845,-37.537563,0,Speedeslimat
63.672573,-33.059277,0,Speedeslimat
55.46129,-23.785563,0,Speedeslimat
56.76849,-16.432932,0,Speedeslimat
37.5423,-46.756042,0,Speedeslimat
14.324604,-21.900713,0,Speedeslimat
39.264553,-18.464039,0,Speedeslimat
51.01268,-40.08545,0,Speedeslimat
30.343103,-8.003843,0,Speedeslimat
36.92113,-50.3484,0,Speedeslimat
6.318116,-25.510788,5,Speedeslimat
23.451687,-18.675087,0,Speedeslimat
8.783715,-2.9444313,5,Speedeslimat
48.96565,-35.25391,0,Speedeslimat
32.367783,-35.892326,0,Speedeslimat
42.983654,-28.887152,0,Speedeslimat
47.454075,0.20332773,0,Speedeslimat
19.523727,-12.617132,0,Speedeslimat
31.643635,-30.764353,0,Speedeslimat
58.32706,-23.92875,0,Speedeslimat
44.642708,-3.5305262,0,Speedeslimat
35.1805,-31.3007,0,Speedeslimat
27.436302,-52.96702,0,Speedeslimat
36.598145,-32.400486,0,Speedeslimat
20.008833,-12.940213,0,Speedeslimat
43.528908,-9.532619,0,Speedeslimat
30.989998,-32.564938,0,Speedeslimat
57.438198,-11.61457,0,Speedeslimat
22.90526,-12.353892,4,Speedeslimat
62.450455,-19.848404,0,Speedeslimat
66.92707,-31.791706,0,Speedeslimat
12.177008,-11.464659,5,Speedeslimat
69.54427,-6.89456,0,Speedeslimat
27.53422,-5.2900877,0,Speedeslimat
64.2478,-35.765076,0,Speedeslimat
48.349693,-3.871861,0,Speedeslimat
53.648705,-21.560192,0,Speedeslimat
20.024113,-27.113546,0,Speedeslimat
51.990917,-3.8937235,0,Speedeslimat
29.301262,-55.782528,0,Speedeslimat
10.708677,-31.666634,0,Speedeslimat
36.598145,-32.400486,0,Speedeslimat
35.142338,-21.821123,0,Speedeslimat
49.819485,-2.8205552,0,Speedeslimat
56.123104,-36.153423,0,Speedeslimat
58.658375,-33.769638,0,Speedeslimat
47.706894,-4.620557,0,Speedeslimat
29.80873,-56.149857,0,Speedeslimat
67.83278,-26.199524,0,Speedeslimat
13.065903,-32.030994,0,Speedeslimat
13.911027,-7.562296,4,Speedeslimat
44.60346,-8.4986105,0,Speedeslimat
49.642742,-10.629052,0,Speedeslimat
9.929199,-27.063635,0,Speedeslimat
47.873337,-39.42589,0,Speedeslimat
16.164108,-10.455204,0,Speedeslimat
36.75811,-31.974735,0,Speedeslimat
35.258224,-34.862373,0,Speedeslimat
32.006897,-66.54139,0,Speedeslimat
35.648884,-59.494656,0,Speedeslimat
38.90232,-37.99275,0,Speedeslimat
79.27849,-16.781506,0,Speedeslimat
71.7492,-16.937817,0,Speedeslimat
37.441254,6.7582984,4,Speedeslimat
50.31994,-24.475658,0,Speedeslimat
24.388008,-1.372126,4,Speedeslimat
51.07462,-14.4370775,0,Speedeslimat
50.668495,-30.182772,0,Speedeslimat
50.01642,-26.060102,0,Speedeslimat
40.106686,-24.02926,0,Speedeslimat
31.30895,-63.617886,0,Speedeslimat
35.541595,-35.436157,0,Speedeslimat
35.570747,-35.49992,0,Speedeslimat
63.79671,-15.808723,0,Speedeslimat
55.53866,-45.61055,0,Speedeslimat
42.058205,-21.863415,0,Speedeslimat
24.52917,-57.98751,0,Speedeslimat
47.897663,-61.01949,0,Speedeslimat
61.889072,-31.869955,0,Speedeslimat
34.38487,-37.16825,0,Speedeslimat
63.63368,-8.15027,0,Speedeslimat
31.13849,-49.434826,0,Speedeslimat
55.55812,-30.684053,0,Speedeslimat
32.179188,-20.752876,0,Speedeslimat
10.885498,-33.255108,0,Speedeslimat
65.96501,-46.01315,0,Speedeslimat
28.669765,-48.952568,0,Speedeslimat
26.826391,-6.29418,0,Speedeslimat
67.99967,-47.327404,0,Speedeslimat
31.47294,-26.195873,0,Speedeslimat
46.74265,-10.41324,0,Speedeslimat
34.257843,-34.935246,0,Speedeslimat
46.4718,-50.06826,0,Speedeslimat
63.85611,-42.953815,0,Speedeslimat
29.805387,-68.413826,0,Speedeslimat
65.65778,-29.947454,0,Speedeslimat
44.74504,-5.11971,0,Speedeslimat
55.244247,-44.30465,0,Speedeslimat
30.83728,-33.0796,0,Speedeslimat
39.79032,-61.710533,0,Speedeslimat
31.04109,-63.365093,0,Speedeslimat
42.833496,-0.75485027,0,Speedeslimat
35.87098,2.4511988,4,Speedeslimat
51.391968,-35.033928,0,Speedeslimat
40.415867,-33.891983,0,Speedeslimat
1.6777647,-12.411791,5,Speedeslimat
48.48418,0.17973173,0,Speedeslimat
30.999666,-69.756546,0,Speedeslimat
28.881838,-55.459015,0,Speedeslimat
33.202633,-24.498735,0,Speedeslimat
65.99807,-45.99982,0,Speedeslimat
58.712997,-23.885828,0,Speedeslimat
54.889954,-36.971214,0,Speedeslimat
31.866024,-26.746637,0,Speedeslimat
57.638454,-29.407118,0,Speedeslimat
27.661798,-69.13767,0,Speedeslimat
48.104595,-3.278616,0,Speedeslimat
66.2022,-12.055546,0,Speedeslimat
39.114273,-31.306429,0,Speedeslimat
57.115055,-10.1666355,0,Speedeslimat
22.488426,-15.007196,0,Speedeslimat
49.234734,1.0124335,0,Speedeslimat
40.78033,-9.102641,0,Speedeslimat
50.649017,-60.060284,0,Speedeslimat
13.196457,-34.71767,0,Speedeslimat
-13.981742,27.436605,2,Speedeslimat
46.472534,-5.497721,0,Speedeslimat
19.706034,-66.26958,0,Speedeslimat
32.996403,-32.422516,0,Speedeslimat
28.545406,-68.660095,0,Speedeslimat
28.545502,-68.66007,0,Speedeslimat
28.545517,-68.66005,0,Speedeslimat
31.06462,-50.09629,0,Speedeslimat
50.057682,-29.039135,0,Speedeslimat
33.65477,-31.444962,0,Speedeslimat
28.199743,-61.82167,0,Speedeslimat
14.540867,-34.421104,0,Speedeslimat
13.608246,-15.659071,0,Speedeslimat
30.392385,-62.033302,0,Speedeslimat
46.715996,-13.131554,0,Speedeslimat
28.545185,-68.66025,0,Speedeslimat
71.65442,-49.408207,0,Speedeslimat
66.22738,-35.356983,0,Speedeslimat
29.765385,-11.790575,0,Speedeslimat
44.097427,-14.23882,0,Speedeslimat
33.199547,-63.199196,0,Speedeslimat
61.90141,-43.96393,0,Speedeslimat
51.6835,-52.279015,0,Speedeslimat
32.916145,-30.70677,0,Speedeslimat
33.654472,-31.44108,0,Speedeslimat
54.175537,-22.990788,0,Speedeslimat
56.465717,-27.856945,0,Speedeslimat
48.660023,-23.296251,0,Speedeslimat
50.182793,-33.484665,0,Speedeslimat
26.703592,-48.643368,0,Speedeslimat
9.272192,-15.717804,5,Speedeslimat
52.714256,28.156273,4,good -up
23.15938,15.330689,4,good -up
8.018979,9.693234,4,good -up
8.278393,5.4553704,4,good -up
54.529507,25.918322,4,good -up
24.408682,0.68555945,4,good -up
20.134064,-9.554452,4,good -up
45.84557,29.93272,4,good -up
20.90625,23.357512,4,good -up
24.247799,26.193756,4,good -up
10.425879,7.294916,4,good -up
44.02711,26.18809,4,good -up
34.613842,12.666168,4,good -up
17.037512,3.8318,4,good -up
40.541683,19.930368,4,good -up
53.10021,19.093555,4,good -up
35.1784,26.919064,4,good -up
38.32953,15.10593,4,good -up
49.430058,24.852116,4,good -up
18.376513,14.518806,4,good -up
24.532364,24.557417,4,good -up
48.113518,29.444738,4,good -up
41.48287,28.169117,4,good -up
25.441093,28.574112,4,good -up
41.57722,25.124393,4,good -up
29.571117,12.989965,4,good -up
14.200603,-11.793108,4,good -up
26.53376,28.658947,4,good -up
13.457044,18.132555,4,good -up
47.172836,35.47592,4,good -up
1.2590849,3.326876,5,good -up
15.712358,4.0548496,4,good -up
28.465431,-3.403026,0,good -up
24.161793,22.720284,4,good -up
24.184038,25.508444,4,good -up
38.949886,29.337677,4,good -up
32.556873,28.174105,4,good -up
40.39599,9.975544,4,good -up
35.032043,20.606367,4,good -up
49.29204,20.652893,4,good -up
40.957947,12.46687,4,good -up
28.743452,3.2190213,4,good -up
42.976982,33.568233,4,good -up
48.006634,31.727804,4,good -up
33.888348,14.126115,4,good -up
44.17711,18.341385,4,good -up
25.836248,10.0705595,4,good -up
30.08069,36.21598,4,good -up
38.018528,27.987118,4,good -up
12.310006,9.536224,4,good -up
38.077057,26.843441,4,good -up
45.94093,0.79063404,0,good -up
40.807854,12.77564,4,good -up
12.071128,-3.4761932,4,good -up
37.165985,8.25094,4,good -up
43.420742,19.077297,4,good -up
32.383213,16.839117,4,good -up
28.48637,30.827057,4,good -up
39.649033,23.144018,4,good -up
21.092646,18.560087,4,good -up
52.885265,30.080568,4,good -up
42.94286,33.7803,4,good -up
44.83205,26.522524,4,good -up
21.425768,5.0172906,4,good -up
24.416897,-1.2498453,4,good -up
39.14997,27.604195,4,good -up
43.438206,28.124031,4,good -up
27.04952,30.347675,4,good -up
36.99237,14.719308,4,good -up
47.42558,25.952019,4,good -up
45.16153,25.691067,4,good -up
38.590675,3.407523,4,good -up
47.7776,35.114635,4,good -up
52.25234,29.549612,4,good -up
3.8330286,3.0595782,5,good -up
40.94474,27.991846,4,good -up
10.593513,6.202604,4,good -up
17.619446,16.451782,4,good -up
52.031197,27.073362,4,good -up
50.95871,27.85628,4,good -up
2.039727,5.0248923,5,good -up
26.26865,20.471794,4,good -up
50.71203,20.980198,4,good -up
20.844189,-3.1770644,0,good -up
38.935738,26.222717,4,good -up
32.766113,28.29606,4,good -up
42.493725,23.457872,4,good -up
12.791064,14.808692,4,good -up
39.551434,12.781582,4,good -up
23.27913,12.948724,4,good -up
14.04764,18.15533,4,good -up
33.642857,18.665861,4,good -up
27.142237,24.73073,4,good -up
32.613785,19.896395,4,good -up
19.351904,18.061924,4,good -up
34.297745,9.689641,4,good -up
47.726837,18.099003,4,good -up
6.0725446,7.8839684,5,good -up
33.8668,15.93903,4,good -up
19.576908,25.323532,4,good -up
5.4992566,5.5400257,5,good -up
36.704876,28.210508,4,good -up
38.48296,3.0476642,4,good -up
34.630184,31.20474,4,good -up
37.33883,28.394312,4,good -up
40.90986,33.57191,4,good -up
21.719458,-0.6107493,4,good -up
37.758793,16.650429,4,good -up
25.48983,0.3065456,4,good -up
42.654156,20.240473,4,good -up
22.111042,24.166466,4,good -up
38.462875,2.8702955,4,good -up
45.04205,21.589882,4,good -up
32.58786,28.112,4,good -up
33.622784,37.144417,4,good -up
28.310389,27.509802,4,good -up
44.395763,9.3651,4,good -up
18.004984,19.683693,4,good -up
15.121068,75.55983,6,good -up
34.52106,22.91088,4,good -up
17.32355,-1.8834157,4,good -up
49.883606,27.55436,4,good -up
25.934044,1.6416887,4,good -up
33.476868,37.78056,4,good -up
40.012745,16.419159,4,good -up
1.7052602,-83.48702,3,iyipaketleme
19.304527,2.9900048,4,good -up
28.306034,17.04303,4,good -up
24.982792,21.934565,4,good -up
44.33283,17.390646,4,good -up
47.55564,26.916489,4,good -up
38.59387,25.943495,4,good -up
47.35937,0.873032,0,good -up
35.70103,75.29033,6,good -up
46.48246,29.312483,4,good -up
40.353603,21.047464,4,good -up
22.754026,26.433395,4,good -up
30.238436,28.736055,4,good -up
30.451576,17.604008,4,good -up
51.738106,27.28761,4,good -up
45.465,20.827501,4,good -up
42.0463,20.513899,4,good -up
40.57021,11.802195,4,good -up
7.963717,3.5720217,5,good -up
44.066628,29.766083,4,good -up
52.491386,23.240347,4,good -up
30.3526,17.679209,4,good -up
28.076876,25.025043,4,good -up
33.99363,10.547331,4,good -up
39.85684,33.747704,4,good -up
23.291338,13.009639,4,good -up
51.35411,28.324038,4,good -up
30.763142,7.99695,4,good -up
7.235036,9.209212,5,good -up
38.446804,30.255945,4,good -up
10.575782,-15.064718,4,good -up
28.18386,25.463562,4,good -up
40.60829,20.678068,4,good -up
35.181953,23.737844,4,good -up
28.277079,4.516958,4,good -up
22.987133,29.859499,4,good -up
15.374821,4.0399485,4,good -up
40.24461,4.1803036,4,good -up
7.610891,-14.906657,5,good -up
38.215504,30.178146,4,good -up
50.43977,28.6075,4,good -up
38.756126,17.945816,4,good -up
35.91715,0.754877,4,good -up
29.29872,27.340971,4,good -up
-16.935383,17.799429,5,good -up
23.785305,22.370121,4,good -up
40.154655,21.172,4,good -up
29.051332,11.255441,4,good -up
7.9098682,9.096971,4,good -up
41.728592,14.530272,4,good -up
14.72608,17.368282,4,good -up
47.950348,18.164991,4,good -up
39.87569,25.564144,4,good -up
22.988037,29.859732,4,good -up
30.993778,12.760802,4,good -up
45.14551,-2.1496797,0,good -up
39.891376,23.607325,4,good -up
49.723953,26.521938,4,good -up
38.458496,20.379013,4,good -up
50.590755,23.353827,4,good -up
29.55664,21.510633,4,good -up
46.492985,19.918615,4,good -up
49.216393,23.89812,4,good -up
24.149155,21.006264,4,good -up
35.664925,23.295544,4,good -up
26.76404,18.984098,4,good -up
22.634521,20.89539,4,good -up
50.355274,22.930859,4,good -up
24.380219,21.543072,4,good -up
34.7929,23.330088,4,good -up
42.594215,27.338545,4,good -up
43.50376,12.220083,4,good -up
50.75404,18.951069,4,good -up
-1.8501327,-88.039635,3,iyipaketleme
-16.95741,17.480938,5,convenience
29.00874,75.00135,6,convenience
37.989445,52.827,6,convenience
34.220573,75.25882,6,convenience
40.732708,66.66334,6,convenience
39.077625,59.927334,6,convenience
36.470978,67.23743,6,convenience
17.033493,56.02172,6,convenience
20.115532,-4.9431415,0,convenience
36.729214,57.545975,6,convenience
14.147672,72.51664,6,convenience
18.486311,58.964397,6,convenience
37.356754,57.870953,6,convenience
39.786484,64.90182,6,convenience
38.116413,60.636063,6,convenience
37.486393,58.61318,6,convenience
41.71063,56.94666,6,convenience
-2.583455,69.72088,2,convenience
37.234562,59.88602,6,convenience
48.434624,56.542633,6,convenience
33.730804,66.46778,6,convenience
77.01323,-14.414889,6,convenience
40.649796,63.43449,6,convenience
-30.290094,41.76367,2,convenience
28.555769,60.155624,6,convenience
24.451132,63.18225,6,convenience
38.965195,68.37041,6,convenience
38.807632,60.22931,6,convenience
15.027825,60.55252,6,convenience
30.45537,71.35769,6,convenience
76.17721,-14.713454,0,convenience
15.695728,68.542946,6,convenience
47.07255,62.02496,6,convenience
46.17226,56.01228,6,convenience
33.90162,74.03064,6,convenience
46.351524,55.436127,6,convenience
27.314516,65.05033,6,convenience
33.813553,59.110947,6,convenience
5.977322,65.7053,6,convenience
31.11754,58.702908,6,convenience
33.81307,59.114643,6,convenience
31.309788,65.464905,6,convenience
33.811787,59.11347,6,convenience
37.66139,68.29291,6,convenience
45.799534,62.893826,6,convenience
28.40216,71.26727,6,convenience
24.13533,55.77795,6,convenience
40.244656,56.070995,6,convenience
28.714867,72.4277,6,convenience
4.7427588,58.153294,2,convenience
35.310104,59.452408,6,convenience
11.583302,67.293144,6,convenience
33.813587,59.1001,6,convenience
33.816166,59.10747,6,convenience
33.810223,59.114582,6,convenience
34.042965,75.28331,6,convenience
35.05607,63.493843,6,convenience
-11.715076,-18.972603,5,convenience
25.463871,64.157555,6,convenience
43.16821,60.819622,6,convenience
28.761396,57.36437,6,convenience
29.031923,73.9879,6,convenience
39.03382,50.12421,6,convenience
38.429188,58.230408,6,convenience
41.72918,62.037506,6,convenience
34.595894,75.91192,6,convenience
42.463657,67.04287,6,convenience
-25.558405,24.21562,2,convenience
28.110212,74.176765,6,convenience
25.195225,68.11923,6,convenience
33.547264,63.79994,6,convenience
37.30371,50.672333,6,convenience
34.09794,75.323555,6,convenience
42.758373,59.22496,6,convenience
31.221249,57.54415,6,convenience
32.524204,7.360874,4,convenience
32.202873,72.47054,6,convenience
21.48348,66.51756,6,convenience
40.199745,67.97049,6,convenience
7.5795126,35.530178,1,your quality
-1.0063145,44.84035,1,your quality
3.5537384,42.09729,1,your quality
1.6426133,25.052547,1,your quality
7.3350253,34.1058,1,your quality
7.3350253,34.1058,1,your quality
7.3350253,34.1058,1,your quality
4.5378346,27.05756,1,your quality
-2.8800888,28.052284,1,your quality
7.6258874,30.559097,1,your quality
-3.236769,25.911936,1,your quality
6.5498414,22.773859,1,your quality
5.993116,32.350044,1,your quality
-3.71441,23.218534,1,your quality
4.075345,29.178326,1,your quality
-2.3770344,25.315315,1,your quality
7.334657,34.10583,1,your quality
6.8001637,33.615208,1,your quality
7.0899587,34.39592,1,your quality
2.329841,24.49029,1,your quality
-1.7435527,28.258205,1,your quality
-2.9698613,27.726065,1,your quality
-2.9725142,27.731358,1,your quality
4.2784276,29.773655,1,your quality
8.979427,30.059872,1,your quality
7.8548994,34.428825,1,your quality
16.752653,-4.2384377,4,your quality
-2.6744242,19.818106,1,your quality
5.3992224,35.806248,1,your quality
1.6381613,31.838367,1,your quality
-0.9403651,33.07064,1,your quality
-4.6660714,28.210835,1,your quality
11.933907,-30.542349,0,Product
-42.240032,-3.1924262,5,Product
12.541864,-20.829784,5,Product
-44.87468,-31.39238,5,Product
4.6100326,-2.1214485,5,Product
-36.402485,-25.811724,5,Product
-27.048838,4.9642797,5,Product
-24.530785,-17.475136,5,Product
-41.176342,-24.80004,5,Product
-4.3460736,21.31525,1,Product
-7.82522,-32.15343,5,Product
-2.9860644,-59.962543,5,Product
-19.751543,-16.528355,5,Product
-40.771824,9.696692,5,Product
-28.568745,4.9139733,5,Product
-38.562042,-38.115494,5,Product
-22.93421,19.814182,5,Product
-25.562494,-3.6116602,5,Product
7.9250774,-6.613567,5,Product
-20.405487,-28.835579,5,Product
-30.806042,-14.247469,5,Product
-26.527746,9.214221,5,Product
-37.738796,7.7760873,5,Product
-46.044964,-11.885014,5,Product
-47.148952,-44.49283,5,Product
-20.779638,-14.604142,5,Product
-9.194059,-42.637093,5,Product
-28.973654,-8.062665,5,Product
-16.784084,-16.648167,5,Product
-45.260124,-20.084755,5,Product
-31.4259,2.6179721,5,Product
-15.942274,-17.104519,5,Product
-16.447338,-43.39334,5,Product
-61.828953,2.3907619,5,Product
-16.526955,-55.815483,5,Product
-33.999424,-35.44333,5,Product
-1.8059193,-27.112152,5,Product
-0.22552615,-22.660902,5,Product
-40.590878,18.938732,5,Product
-47.563133,-2.556362,5,Product
-33.92954,-40.636353,5,Product
9.194719,44.610165,6,Product
-42.54245,-32.864426,5,Product
-30.641802,-14.153005,5,Product
-21.359663,-32.644764,5,Product
-61.387264,2.2003827,5,Product
-66.910164,-10.792257,5,Product
-50.464527,-16.320381,5,Product
-10.23711,-27.32643,5,Product
-30.699284,35.29269,2,Product
0.33646384,-86.59599,3,ürüngüzel
-19.630903,-20.323526,5,Product
-59.85017,-18.891842,5,Product
-37.40522,14.404648,5,Product
-50.239883,-38.785416,5,Product
-29.508802,-26.431187,5,Product
-58.415016,-40.720974,5,Product
